Player;Squad;Nation;Pos;Age;MP;Min;Gls;G-PK;Ast;xG;xAG;Gls/90;G-PK/90;Ast/90;xG/90;xAG/90;Competition;Sh;Sh/90;SoT/90;Passes%;ShortPasses%;MediumPasses%;LongPasses%;A-xAG;TklW/90;Blocks/90;Int/90;Tkl+Int/90;Clr/90;Touches/90;Dribbles/90;Dribbles%;SCA/90;GCA/90;Aerial%;Points/90;xGA;OG;PSxG;PSxG/SoT;PSxG+/-;GA;GA/90;Save%;CS%;SoTA/90;SoTA/GA;SoT/G;G-xG;PassesCompleted/90;PassesAttempted/90;ShortPassesCompleted/90;MediumPassesCompleted/90;LongPassesCompleted/90;TotDistPasses/90;PrgDistPasses/90;xA/90;KP/90;FinalThirdPasses/90;PPA/90;CrsPA/90;PassesProgressive/90;xGA/90;Recov/90;Fls/90;Fld/90;AerialW/90;xGD;xGD/90;MP_Squad
Rajiv van La Parra;Almere City;NED;FW;32;30;1706;1;1;1;3.9;0.9;0.05;0.05;0.05;0.21;0.05;Eredivisie;36;1.90;0.58;62.2;76.4;60.0;43.3;0.1;0.43;0.53;0.0;0.73;0.27;25.93;1.57;40.5;2.79;0.26;32.0;1.07;26.4;0;0;0;0;0;0;0.0;0;0.0;0.0;11.0;-2.9;8.77;14.1;5.17;2.6;0.43;120.2;27.9;0.03;0.57;0.43;0.6;0.2;1.1;0.88;2.93;1.23;1.5;1.37;-22.5;-0.67;31
Anthony Limbombe;Almere City;BEL;FW;29;3;182;0;0;0;0.2;1.0;0.0;0.0;0.0;0.07;0.49;Eredivisie;4;1.98;0.99;74.6;93.3;87.5;33.3;-1.0;0.0;0.0;0.33;0.67;0.0;28.0;1.33;57.1;2.47;0.00;0.0;0.00;3.9;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.2;15.67;21.0;9.33;4.67;1.33;255.33;57.33;0.27;0.67;0.67;0.33;0.33;0.33;1.3;1.33;0.0;1.33;0.0;-3.6999999999999997;-1.23;31
Christopher Mamengi;Almere City;NED;DF,FW;23;9;71;0;0;0;0.0;0.0;0.0;0.0;0.0;0.03;0.0;Eredivisie;1;1.27;0.00;78.6;81.8;91.7;50.0;0.0;0.22;0.44;0.44;0.89;0.67;5.78;0.0;0.0;2.57;0.00;28.6;0.78;3.0;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;2.44;3.11;1.0;1.22;0.22;43.44;15.22;0.0;0.0;0.22;0.0;0.0;0.33;0.33;0.33;0.0;0.11;0.22;-3.0;-0.30000000000000004;31
Faiz Mattoir;Almere City;COM;MF,FW;23;2;17;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Eredivisie;0;0.00;0.00;100.0;100.0;100.0;0;0.0;0.0;0.5;0.0;0.0;0.0;5.0;0.5;50.0;0.00;0.00;0.0;0.50;0.7;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.5;0.0;20.5;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35;1.0;0.0;0.5;0.0;-0.7;-0.35;31
Loïc Mbe Soh;Almere City;FRA;DF;22;18;1213;1;1;1;0.3;0.3;0.07;0.07;0.07;0.02;0.02;Eredivisie;5;0.37;0.15;73.0;80.3;81.0;41.3;0.7;0.5;0.72;0.67;1.44;3.44;35.28;0.28;100.0;0.74;0.07;40.4;1.33;22.5;0;0;0;0;0;0;0.0;0;0.0;0.0;2.0;0.7;20.72;28.39;8.17;10.67;1.72;384.17;155.28;0.04;0.22;2.67;0.11;0.0;2.56;1.25;5.11;0.89;0.11;1.17;-22.2;-1.23;31
Adi Nalic;Almere City;BIH;FW,MF;26;7;213;1;1;0;0.5;0.1;0.42;0.42;0.0;0.21;0.05;Eredivisie;6;2.54;1.27;58.0;54.5;63.6;55.6;-0.1;0.0;0.71;0.0;0.0;0.43;17.43;0.71;50.0;3.38;0.42;35.3;0.71;4.4;0;0;0;0;0;0;0.0;0;0.0;0.0;3.0;0.5;5.71;9.86;2.57;2.0;0.71;102.0;23.71;0.03;0.29;0.14;0.29;0.0;1.14;0.63;1.57;0.71;0.29;0.86;-3.9000000000000004;-0.42000000000000004;31
Álvaro Peña;Almere City;ESP;MF;32;21;1067;1;1;0;0.9;0.9;0.08;0.08;0.0;0.07;0.08;Eredivisie;14;1.18;0.34;75.4;84.1;80.3;55.8;-0.9;0.52;0.67;0.43;1.33;0.19;27.9;0.67;56.0;2.44;0.08;49.0;0.76;21.2;0;0;0;0;0;0;0.0;0;0.0;0.0;4.0;0.09999999999999998;16.67;22.1;8.81;5.81;1.38;266.9;73.76;0.05;0.43;1.95;0.81;0.1;2.76;1.01;2.86;0.71;1.0;1.14;-20.3;-0.94;31
Danny Post;Almere City;NED;DF,MF;35;1;30;1;1;0;0.0;0.0;3.0;3.0;0.0;0.14;0.0;Eredivisie;1;3.00;3.00;78.6;100.0;87.5;50.0;0.0;0.0;0.0;1.0;1.0;1.0;17.0;0.0;0;0.00;0.00;0.0;0.00;0.8;0;0;0;0;0;0;0.0;0;0.0;0.0;1.0;1.0;11.0;14.0;2.0;7.0;1.0;210.0;53.0;0.0;0.0;1.0;0.0;0.0;1.0;0.8;3.0;0.0;0.0;0.0;-0.8;-0.66;31
Jeffrey Puriel;Almere City;NED;FW;21;1;30;0;0;0;0.0;0.1;0.0;0.0;0.0;0.1;0.36;Eredivisie;1;3.00;3.00;60.0;100.0;50.0;0;-0.1;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;3.00;0.00;0.0;0.00;0.8;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;3.0;5.0;2.0;1.0;0.0;38.0;9.0;0.1;1.0;0.0;0.0;0.0;0.0;0.8;1.0;0.0;1.0;0.0;-0.8;-0.7000000000000001;31
Stije Resink;Almere City;NED;MF;20;30;2407;1;1;1;2.0;1.2;0.04;0.04;0.04;0.08;0.05;Eredivisie;32;1.20;0.26;70.9;76.7;78.8;58.0;-0.2;1.33;1.23;1.0;3.37;1.93;44.6;0.83;53.2;2.06;0.19;43.2;1.13;41.1;0;0;0;0;0;0;0.0;0;0.0;0.0;7.0;-1.0;23.1;32.57;10.53;9.17;2.77;415.17;137.27;0.09;0.73;3.8;0.77;0.07;4.8;1.37;6.3;1.73;0.73;1.7;-39.1;-1.29;31
Thomas Robinet;Almere City;FRA;FW,MF;27;31;2688;11;8;3;11.3;2.7;0.37;0.27;0.1;0.38;0.09;Eredivisie;66;2.21;0.47;60.1;71.4;58.3;45.3;0.3;0.52;0.97;0.35;1.48;1.23;36.68;0.48;53.6;1.54;0.13;45.5;1.06;46.9;0;0;0;0;0;0;0.0;0;0.0;0.0;1.75;-0.3000000000000007;15.0;24.97;9.03;3.97;0.77;203.0;52.23;0.08;0.68;1.29;0.52;0.1;2.42;1.51;3.39;0.77;0.81;4.55;-35.599999999999994;-1.13;31
Manu Royo;Almere City;ESP;DF;30;12;665;0;0;0;0.1;1.0;0.0;0.0;0.0;0.01;0.13;Eredivisie;5;0.68;0.14;64.2;85.6;69.9;31.0;-1.0;0.75;0.67;0.33;1.67;1.17;39.75;0.42;62.5;1.89;0.00;44.4;1.08;12.6;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.1;22.08;34.42;10.42;8.33;2.58;391.0;163.42;0.08;0.67;1.67;1.0;0.75;2.33;1.05;3.25;1.42;0.25;0.33;-12.5;-1.04;31
Samuel Şahin-Radlinger;Almere City;AUT;GK;31;6;464;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Eredivisie;0;0.00;0.00;35.6;100.0;93.8;26.8;0.0;0.0;0.0;0.0;0.0;1.0;35.67;0.0;0;0.00;0.00;100.0;0.83;7.3;0;6.8;0.29;+0.8;6;1.16;76.0;20.0;4.17;4.17;0.0;0.0;11.5;32.33;1.5;2.5;7.5;476.67;443.17;0.0;0.0;2.33;0.0;0.0;0.0;1.22;1.17;0.0;0.0;0.17;-7.3;-1.22;31
José Pascual Alba Seva;Almere City;ESP;FW,DF;24;2;61;0;0;0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;Eredivisie;1;1.48;0.00;16.7;25.0;16.7;0.0;0.0;0.5;0.5;0.5;1.5;1.0;14.0;0.5;33.3;2.90;0.00;50.0;0.00;1.4;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;1.0;6.0;0.5;0.5;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;2.5;0.5;1.0;0.5;-1.4;-0.6299999999999999;31
Jason Van Duiven;Almere City;NED;FW,MF;19;12;260;0;0;0;0.4;0.0;0.0;0.0;0.0;0.12;0.0;Eredivisie;6;2.08;0.69;49.3;50.0;55.6;50.0;0.0;0.08;0.25;0.0;0.17;0.33;8.67;0.0;0.0;1.04;0.00;43.2;1.25;5.1;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.4;2.83;5.75;1.5;0.83;0.17;39.83;10.58;0.0;0.0;0.25;0.08;0.0;0.42;0.42;1.17;0.33;0.17;1.58;-4.699999999999999;-0.3;31
Hussein Ali;Heerenveen;IRQ;DF,FW;22;15;699;0;0;0;0.4;0.7;0.0;0.0;0.0;0.06;0.09;Eredivisie;6;0.77;0.13;75.1;89.7;75.7;51.4;-0.7;0.47;0.47;0.8;1.53;1.67;23.93;0.2;50.0;1.41;0.13;50.0;1.47;13.6;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.4;13.07;17.4;6.4;5.2;1.27;225.07;54.27;0.04;0.33;0.53;0.27;0.13;1.07;0.91;2.13;0.4;0.13;0.53;-13.2;-0.8500000000000001;31
Pelle van Amersfoort;Heerenveen;NED;FW;28;29;1996;10;10;1;9.4;1.7;0.45;0.45;0.05;0.42;0.08;Eredivisie;73;3.29;1.35;58.5;66.2;61.4;66.7;-0.7;0.21;0.34;0.24;0.62;0.59;22.1;0.31;47.4;1.94;0.23;51.4;1.07;30.3;0;0;0;0;0;0;0.0;0;0.0;0.0;3.0;0.5999999999999996;8.41;14.38;4.66;2.97;0.34;121.59;27.45;0.06;0.59;1.07;0.1;0.0;1.21;1.04;1.17;1.0;0.83;3.24;-20.9;-0.6200000000000001;31
Sven van Beek;Heerenveen;NED;DF;29;28;2437;1;1;1;0.9;0.8;0.04;0.04;0.04;0.03;0.03;Eredivisie;12;0.44;0.18;86.0;92.8;90.7;60.4;0.2;1.14;1.29;1.68;3.57;4.61;73.29;0.07;50.0;0.92;0.07;63.8;1.11;39.4;0;0;0;0;0;0;0.0;0;0.0;0.0;5.0;0.09999999999999998;53.25;61.93;19.36;27.54;5.61;1014.61;408.5;0.02;0.21;3.14;0.14;0.07;3.82;1.41;5.11;0.75;0.32;2.64;-38.5;-1.38;31
Paweł Bochniewicz;Heerenveen;POL;DF;28;28;2221;2;2;1;1.3;0.3;0.08;0.08;0.04;0.05;0.01;Eredivisie;12;0.49;0.16;84.7;92.5;88.9;62.0;0.7;0.46;1.46;0.82;1.71;4.04;63.75;0.11;50.0;1.38;0.20;63.2;1.11;37.0;0;0;0;0;0;0;0.0;0;0.0;0.0;2.0;0.7;45.89;54.18;18.04;21.75;5.43;868.79;342.39;0.02;0.29;4.11;0.39;0.0;4.21;1.32;4.68;0.89;0.54;2.39;-35.7;-1.27;31
Oliver Braude;Heerenveen;NOR;DF;20;26;1936;0;0;2;0.2;0.8;0.0;0.0;0.09;0.01;0.04;Eredivisie;8;0.37;0.00;77.9;89.8;82.9;52.3;1.2;1.77;1.77;0.62;3.27;2.54;50.65;0.35;47.4;1.63;0.23;55.3;1.19;31.1;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.2;31.42;40.35;14.5;13.46;3.0;555.19;153.38;0.05;0.46;2.19;0.77;0.27;2.81;1.2;4.23;0.96;0.85;0.81;-30.900000000000002;-1.19;31
Luuk Brouwers;Heerenveen;NED;MF;26;25;1943;6;6;1;2.4;4.0;0.28;0.28;0.05;0.11;0.19;Eredivisie;31;1.44;0.60;83.4;86.7;87.6;78.9;-3.0;0.4;0.8;0.64;1.6;0.6;37.28;0.4;41.7;2.74;0.19;49.1;1.16;33.2;0;0;0;0;0;0;0.0;0;0.0;0.0;2.17;3.6;24.84;29.8;11.96;9.36;1.8;382.24;82.72;0.12;1.36;1.96;0.6;0.04;3.04;1.33;3.2;0.72;0.68;1.08;-30.800000000000004;-1.22;31
Mickey van der Hart;Heerenveen;NED;GK;29;12;1080;0;0;0;0.0;0.1;0.0;0.0;0.0;0.0;0.01;Eredivisie;0;0.00;0.00;69.6;100.0;99.3;45.5;-0.1;0.0;0.0;0.08;0.08;0.33;37.67;0.0;0;0.25;0.08;100.0;1.25;17.3;1;20.2;0.34;-5.8;27;2.25;56.7;25.0;5.0;2.22;0.0;0.0;24.75;35.58;4.08;11.67;8.75;721.58;547.58;0.01;0.17;0.58;0.08;0.0;0.0;1.44;1.0;0.0;0.0;0.08;-17.3;-1.44;31
Espen van Ee;Heerenveen;NED;MF,FW;20;16;314;0;0;0;0.5;0.2;0.0;0.0;0.0;0.15;0.06;Eredivisie;6;1.72;0.29;84.4;86.1;90.4;83.3;-0.2;0.25;0.38;0.31;0.88;0.19;11.62;0.12;40.0;2.27;0.00;62.5;1.38;7.6;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.5;7.44;8.81;3.88;2.94;0.31;109.94;19.31;0.01;0.19;0.38;0.0;0.0;0.62;0.47;0.88;0.44;0.38;0.31;-7.1;-0.31999999999999995;31
Denzel Hall;Heerenveen;NED;DF;22;11;410;0;0;0;0.0;0.2;0.0;0.0;0.0;0.0;0.05;Eredivisie;1;0.22;0.00;83.1;91.7;84.3;59.3;-0.2;0.73;0.0;0.45;1.64;1.36;23.82;0.09;50.0;0.66;0.00;57.1;0.82;9.1;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;16.55;19.91;8.0;6.82;1.45;278.45;80.45;0.02;0.18;1.18;0.09;0.09;1.36;0.83;3.0;0.45;0.27;0.73;-9.1;-0.83;31
Thom Haye;Heerenveen;IDN;MF;29;30;2526;4;1;3;4.5;3.0;0.14;0.04;0.11;0.16;0.11;Eredivisie;40;1.43;0.43;80.3;88.2;88.5;63.4;0.0;1.17;0.87;0.97;2.7;1.57;73.07;0.8;54.5;4.38;0.32;50.0;1.23;41.3;0;0;0;0;0;0;0.0;0;0.0;0.0;12.0;-0.5;51.23;63.8;18.4;23.17;8.97;1064.57;358.9;0.15;1.93;7.03;1.03;0.07;7.8;1.38;7.57;1.0;0.53;0.87;-36.8;-1.22;31
Amir Ismaïl;Heerenveen;NED;FW;19;1;13;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Eredivisie;0;0.00;0.00;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1.00;0.0;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;31
Daniel Karlsbakk;Heerenveen;NOR;FW,MF;21;16;295;1;1;0;1.6;0.1;0.31;0.31;0.0;0.49;0.03;Eredivisie;10;3.05;0.92;72.4;75.8;76.9;100.0;-0.1;0.19;0.19;0.06;0.31;0.06;6.75;0.06;16.7;1.53;0.00;30.4;1.31;6.3;0;0;0;0;0;0;0.0;0;0.0;0.0;3.0;-0.6000000000000001;2.62;3.62;1.56;0.62;0.12;33.88;1.19;0.01;0.12;0.0;0.0;0.0;0.06;0.39;0.31;0.31;0.31;0.44;-4.699999999999999;0.09999999999999998;31
Mats Köhlert;Heerenveen;GER;DF;26;31;2777;2;2;2;0.6;5.3;0.06;0.06;0.06;0.02;0.17;Eredivisie;12;0.39;0.19;77.7;89.8;80.9;38.6;-3.3;0.65;0.81;1.06;2.48;2.29;64.61;0.48;35.7;3.18;0.23;37.5;1.19;47.3;0;0;0;0;0;0;0.0;0;0.0;0.0;3.0;1.4;43.1;55.48;22.26;16.97;2.77;681.9;209.1;0.15;1.87;2.23;1.32;0.58;3.77;1.53;5.19;0.87;0.71;0.58;-46.699999999999996;-1.51;31
Loizos Loizou;Heerenveen;CYP;FW,MF;20;4;116;0;0;0;0.2;0.1;0.0;0.0;0.0;0.14;0.11;Eredivisie;3;2.33;0.00;60.6;70.0;50.0;0.0;-0.1;0.0;1.0;0.0;0.0;0.25;12.0;1.25;83.3;0.77;0.00;33.3;1.00;2.8;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.2;5.0;8.25;3.5;1.25;0.0;61.0;17.25;0.0;0.25;0.25;0.25;0.0;1.0;0.7;0.75;0.5;1.0;0.25;-2.5999999999999996;-0.5599999999999999;31
Ion Nicolaescu;Heerenveen;MDA;FW;25;17;657;5;5;0;2.8;0.1;0.68;0.68;0.0;0.39;0.01;Eredivisie;20;2.74;1.51;72.3;83.0;75.0;100.0;-0.1;0.12;0.06;0.06;0.24;0.18;9.88;0.35;28.6;0.82;0.14;29.3;1.06;14.3;0;0;0;0;0;0;0.0;0;0.0;0.0;2.2;2.2;4.29;5.94;2.29;1.59;0.18;61.76;5.82;0.01;0.12;0.18;0.12;0.0;0.47;0.84;0.71;0.41;0.24;0.71;-11.5;-0.44999999999999996;31
Andries Noppert;Heerenveen;NED;GK;30;20;1800;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Eredivisie;0;0.00;0.00;73.4;97.9;98.0;47.7;0.0;0.0;0.0;0.0;0.0;0.6;35.9;0.0;0;0.20;0.00;100.0;1.10;33.3;1;35.3;0.37;-1.7;38;1.90;61.3;20.0;4.65;2.45;0.0;0.0;24.55;33.45;4.75;12.0;7.65;688.35;516.45;0.0;0.0;0.25;0.0;0.0;0.05;1.66;1.4;0.05;0.05;0.2;-33.3;-1.66;31
Ché Nunnely;Heerenveen;NED;FW;25;30;1622;2;2;2;2.3;1.8;0.11;0.11;0.11;0.13;0.1;Eredivisie;27;1.50;0.50;72.1;86.6;66.4;47.4;0.2;0.3;0.63;0.23;0.8;0.17;18.63;0.83;43.9;2.33;0.28;12.1;1.10;32.4;0;0;0;0;0;0;0.0;0;0.0;0.0;4.5;-0.2999999999999998;9.13;12.67;5.83;2.57;0.3;125.3;22.43;0.04;0.53;0.5;0.47;0.27;0.77;1.08;2.03;0.33;0.67;0.13;-30.099999999999998;-0.9500000000000001;31
Djenahro Nunumete;Heerenveen;NED;DF;22;3;54;0;0;0;0.0;0.1;0.0;0.0;0.0;0.01;0.11;Eredivisie;1;1.67;0.00;84.6;85.7;83.3;85.7;-0.1;0.0;0.33;0.33;0.67;0.33;14.67;0.0;0;1.67;0.00;0;1.00;2.6;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;11.0;13.0;4.0;5.0;2.0;214.33;74.33;0.03;0.33;0.0;0.33;0.33;0.33;0.87;1.0;0.67;0.33;0.0;-2.6;-0.86;31
Simon Olsson;Heerenveen;SWE;MF,FW;26;32;2683;2;2;3;2.6;2.9;0.07;0.07;0.1;0.09;0.1;Eredivisie;36;1.21;0.37;81.7;90.1;84.7;61.8;0.1;1.0;1.19;0.75;2.44;0.41;45.19;1.31;62.7;2.28;0.30;42.1;1.16;45.9;0;0;0;0;0;0;0.0;0;0.0;0.0;5.5;-0.6000000000000001;29.28;35.84;16.16;9.69;1.97;444.84;139.22;0.1;0.97;2.41;0.81;0.03;3.59;1.43;6.09;1.0;0.66;0.5;-43.3;-1.3399999999999999;31
Osame Sahraoui;Heerenveen;NOR;FW;22;30;2289;8;8;4;6.6;3.3;0.31;0.31;0.16;0.26;0.13;Eredivisie;72;2.83;0.87;77.0;86.2;75.6;48.8;0.7;0.4;0.33;0.3;0.87;0.33;44.7;3.17;38.5;4.29;0.59;33.3;1.03;40.0;0;0;0;0;0;0;0.0;0;0.0;0.0;2.75;1.4000000000000004;23.3;30.27;14.17;7.23;0.7;317.67;77.73;0.2;1.27;1.53;1.47;0.23;3.17;1.33;3.1;0.2;2.13;0.2;-33.4;-1.07;31
Anas Tahiri;Heerenveen;BEL;MF;28;23;1094;3;0;2;2.9;0.9;0.25;0.0;0.16;0.23;0.08;Eredivisie;8;0.66;0.16;88.8;93.9;90.5;69.2;1.1;0.22;0.39;0.17;0.43;0.78;37.22;0.17;57.1;3.29;0.33;38.1;1.22;19.5;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.10000000000000009;29.74;33.48;14.78;12.04;1.96;474.91;107.57;0.04;0.74;2.91;0.61;0.0;3.52;0.85;2.57;0.22;0.39;0.35;-16.6;-0.62;31
Nathan Tjoe-A-On;Heerenveen;IDN;FW,DF;22;4;19;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Eredivisie;0;0.00;0.00;83.3;100.0;83.3;100.0;0.0;0.25;0.25;0.0;0.25;0.0;3.5;0.0;0;4.29;4.29;0.0;1.50;0.6;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;2.5;3.0;1.0;1.25;0.25;52.5;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.75;0.25;0.25;0.0;-0.6;-0.15;31
Syb Van Ottele;Heerenveen;NED;DF,MF;22;24;1266;0;0;1;1.0;0.6;0.0;0.0;0.07;0.07;0.04;Eredivisie;24;1.71;0.28;81.6;89.5;90.3;60.2;0.4;0.75;0.83;0.75;1.79;2.29;45.33;0.33;72.7;1.71;0.14;50.9;1.08;25.7;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-1.0;31.0;38.0;8.5;16.75;5.54;674.38;263.88;0.04;0.38;2.88;0.25;0.04;2.62;1.07;4.62;0.5;0.29;1.21;-24.7;-1.0;31
Patrik Wålemark;Heerenveen;SWE;FW;22;22;1149;3;3;2;3.4;1.5;0.23;0.23;0.16;0.27;0.12;Eredivisie;36;2.82;0.70;53.9;74.5;55.1;34.5;0.5;0.68;0.73;0.41;1.5;0.59;20.05;0.82;31.0;2.90;0.39;28.6;1.00;16.7;0;0;0;0;0;0;0.0;0;0.0;0.0;3.0;-0.3999999999999999;5.95;11.05;3.18;2.23;0.45;96.86;26.32;0.06;0.59;0.32;0.41;0.18;0.91;0.76;2.55;0.73;1.18;0.27;-13.299999999999999;-0.49;31
Charlie Webster;Heerenveen;ENG;FW,MF;20;11;161;1;1;0;0.8;0.0;0.56;0.56;0.0;0.45;0.0;Eredivisie;6;3.35;0.56;79.1;97.3;83.3;36.4;0.0;0.45;0.18;0.18;0.64;0.09;9.82;0.18;66.7;3.35;0.56;0.0;1.73;5.6;0;0;0;0;0;0;0.0;0;0.0;0.0;1.0;0.19999999999999996;6.18;7.82;3.27;2.27;0.36;92.82;14.36;0.01;0.0;0.18;0.09;0.0;0.45;0.51;0.73;0.36;0.36;0.0;-4.8;-0.06;31
Melle Witteveen;Heerenveen;NED;FW;20;5;72;0;0;1;0.5;0.2;0.0;0.0;1.25;0.59;0.23;Eredivisie;1;1.25;0.00;77.3;100.0;62.5;0.0;0.8;0.0;0.2;0.2;0.4;0.2;7.0;0.2;25.0;3.75;1.25;0;0.80;2.5;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.5;3.4;4.4;2.4;1.0;0.0;47.6;9.6;0.0;0.2;0.2;0.2;0.0;0.6;0.5;1.0;0.4;0.4;0.0;-2.0;0.08999999999999997;31
Silas Andersen;Utrecht;DEN;FW;19;1;9;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Eredivisie;0;0.00;0.00;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0;0.00;0.00;0;0.00;1.3;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;9.0;9.0;3.0;4.0;2.0;176.0;69.0;0.0;0.0;1.0;0.0;0.0;1.0;1.3;1.0;0.0;0.0;0.0;-1.3;-1.3;31
Marouan Azarkan;Utrecht;NED;FW;22;17;775;0;0;1;0.3;1.2;0.0;0.0;0.12;0.04;0.14;Eredivisie;3;0.35;0.00;68.9;82.4;70.4;44.9;-0.2;0.71;1.18;0.35;1.35;0.53;25.29;0.94;55.2;3.83;0.46;34.6;1.06;14.0;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.3;13.53;19.65;6.88;4.47;1.29;212.12;71.53;0.11;0.88;1.06;1.18;0.35;2.41;0.82;2.71;0.65;1.65;0.53;-13.7;-0.7799999999999999;31
Vasilios Barkas;Utrecht;GRE;GK;29;27;2430;0;0;0;0.0;0.4;0.0;0.0;0.0;0.0;0.01;Eredivisie;0;0.00;0.00;68.3;97.5;97.8;43.7;-0.4;0.07;0.0;0.0;0.07;0.26;38.15;0.0;0;0.19;0.00;100.0;1.48;40.0;1;40.5;0.26;+3.5;38;1.41;75.5;18.5;5.15;3.66;0.0;0.0;24.44;35.81;4.41;11.56;8.41;689.96;514.59;0.0;0.04;0.59;0.07;0.0;0.04;1.48;1.3;0.0;0.11;0.26;-40.0;-1.48;31
Adrian Blake;Utrecht;ENG;FW,MF;18;5;30;1;1;1;0.5;0.1;3.0;3.0;3.0;1.57;0.27;Eredivisie;2;6.00;3.00;87.5;85.7;100.0;100.0;0.9;0.0;0.0;0.0;0.0;0.0;4.2;0.4;100.0;12.00;6.00;0.0;2.00;1.8;0;0;0;0;0;0;0.0;0;0.0;0.0;1.0;0.5;2.8;3.2;1.2;1.0;0.6;59.6;19.4;0.02;0.4;0.4;0.4;0.2;0.4;0.36;0.4;0.0;0.4;0.0;-1.3;1.21;31
Taylor Booth;Utrecht;USA;FW;22;15;741;5;5;0;1.9;0.6;0.61;0.61;0.0;0.24;0.07;Eredivisie;24;2.91;0.85;64.8;80.5;72.4;25.0;-0.6;0.13;0.4;0.47;1.0;0.47;22.27;1.13;42.5;2.06;0.12;50.0;1.73;10.7;0;0;0;0;0;0;0.0;0;0.0;0.0;1.4;3.1;9.07;14.0;4.67;3.67;0.4;142.8;32.2;0.03;0.33;0.47;0.67;0.4;1.27;0.71;2.4;0.47;0.73;0.33;-8.799999999999999;-0.47;31
Othman Boussaid;Utrecht;BEL;FW;24;27;1890;3;3;3;2.3;4.0;0.14;0.14;0.14;0.11;0.19;Eredivisie;37;1.76;0.43;72.5;85.1;78.5;52.8;-1.0;0.44;0.67;0.7;1.44;0.33;40.7;1.22;52.4;3.86;0.43;11.1;1.78;27.1;0;0;0;0;0;0;0.0;0;0.0;0.0;3.0;0.7000000000000002;23.89;32.96;9.96;10.67;2.78;435.96;148.44;0.2;1.48;3.11;1.67;0.52;5.11;1.0;4.59;0.19;0.44;0.04;-24.8;-0.89;31
Can Bozdogan;Utrecht;GER;MF;23;29;1861;3;3;1;1.5;1.6;0.15;0.15;0.05;0.07;0.08;Eredivisie;26;1.26;0.39;78.9;86.8;85.1;53.0;-0.6;1.21;0.93;0.83;2.69;1.1;42.79;0.83;54.5;1.89;0.15;49.1;1.52;33.1;0;0;0;0;0;0;0.0;0;0.0;0.0;2.67;1.5;26.48;33.55;11.31;11.79;2.72;471.03;124.93;0.06;0.62;2.48;0.17;0.1;2.79;1.14;5.28;0.93;1.41;0.93;-31.6;-1.0699999999999998;31
Mattijs Branderhorst;Utrecht;NED;GK;30;5;450;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Eredivisie;0;0.00;0.00;66.2;100.0;91.3;43.8;0.0;0.0;0.0;0.0;0.0;0.6;30.2;0.0;0;0.00;0.00;100.0;1.80;6.0;0;5.1;0.26;+0.1;5;1.00;75.0;60.0;3.2;3.2;0.0;0.0;19.2;29.0;3.8;8.4;7.0;574.6;437.4;0.0;0.0;0.2;0.0;0.0;0.0;1.2;1.2;0.0;0.2;0.2;-6.0;-1.2;31
